(business1)
%/NN	TF:8
follow/VB	TF:2
Gateshead/NNP	TF:1
General/NNP	TF:1
go/VB	TF:1
government/NN	TF:7
have/VB	TF:1
have/VBP	TF:1
held/VBD	TF:1
hold/VB	TF:1
introduced/VBN	TF:2
ironic/VBZ	TF:1
is/VBZ	TF:5
John/NNP	TF:1
Labour/NNP	TF:1
leader/NN	TF:1
lectures/VBZ	TF:1
March/NNP	TF:2
Mark/NNP	TF:1
meeting/NN	TF:3
Minister/NNP	TF:1
ministers/NNS	TF:1
months/NNS	TF:1
Mr/NNP	TF:3
negotiations/NNS	TF:2
offered/VBN	TF:1
option/NN	TF:1
part/NN	TF:1
PCS/NNP	TF:1
pension/NN	TF:5
pensions/NNS	TF:1
people/NNS	TF:1
place/NN	TF:1
pledged/VBN	TF:1
Prescott/NNP	TF:4
Prime/NNP	TF:1
promised/VBN	TF:1
Public/NNP	TF:1
raise/VB	TF:2
reforms/NNS	TF:1
regulations/NNS	TF:3
rethink/NN	TF:1
room/NN	TF:1
run/NN	TF:1
said/VBD	TF:3
saying/VBG	TF:1
scheme/NN	TF:1
sector/NN	TF:4
series/NN	TF:1
service/NN	TF:1
Services/NNP	TF:1
Serwotka/NNP	TF:1
sides/NNS	TF:1
spokesman/NN	TF:1
spring/NN	TF:1
start/VB	TF:1
started/VBD	TF:1
Stephen/NNP	TF:1
strike/NN	TF:2
strikes/NNS	TF:2
take/VB	TF:2
Talks/NNP	TF:1
Talks/NNS	TF:1
talks/NNS	TF:1
Transport/NNP	TF:1
union/NN	TF:2
Union/NNP	TF:2
unions/NNS	TF:4
Unison/NNP	TF:2
Up/VB	TF:1
walkout/NN	TF:1
walkouts/NNS	TF:1
want/VBP	TF:3
warned/VBD	TF:2
was/VBD	TF:3
week/NN	TF:2
weekend/NN	TF:1
weeks/NNS	TF:2
were/VBD	TF:1
withdraw/VB	TF:2
work/VB	TF:1
Workers/NNP	TF:1
workers/NNS	TF:6
working/VBG	TF:1
years/NNS	TF:1

(politics70)
'm/VBP	TF:1
's/VBZ	TF:1
accused/VBN	TF:1
affairs/NNS	TF:1
allow/VB	TF:1
amendment/NN	TF:1
anyone/NN	TF:1
are/VBP	TF:2
argued/VBD	TF:1
arrest/NN	TF:2
arrests/NNS	TF:1
arrests/VBZ	TF:1
assessing/VBG	TF:1
await/VBP	TF:1
back/VB	TF:1
backed/VBN	TF:1
bail/NN	TF:1
BBC/NNP	TF:1
be/VB	TF:7
being/VBG	TF:2
believe/VB	TF:1
believe/VBP	TF:1
Belmarsh/NNP	TF:1
Bill/NNP	TF:1
Blair/NNP	TF:1
broke/VBD	TF:1
brought/VBN	TF:1
C/NNP	TF:1
called/VBD	TF:1
case/NN	TF:2
cases/NNS	TF:1
certified/VBD	TF:1
charge/NN	TF:1
Charles/NNP	TF:1
choice/NN	TF:1
Clarke/NNP	TF:2
Commissioner/NNP	TF:1
consequences/NNS	TF:1
Conservatives/NNPS	TF:1
continues/VBZ	TF:1
control/NN	TF:3
Controversy/NNP	TF:1
court/NN	TF:2
creates/NNS	TF:1
Crime/NNP	TF:1
December/NNP	TF:1
decisions/NNS	TF:1
Democrats/NNPS	TF:1
Dems/NNP	TF:2
deprived/VBN	TF:1
detained/VBN	TF:1
detention/NN	TF:2
detentions/NNS	TF:1
did/VBD	TF:1
dilemma/NN	TF:1
discussions/NNS	TF:1
do/VBP	TF:1
done/VBN	TF:1
effectiveness/NN	TF:1
ensuring/VBG	TF:1
enter/VB	TF:1
evidence/NN	TF:4
expressed/VBN	TF:1
feared/VBD	TF:1
find/VB	TF:1
form/NN	TF:1
freed/VBN	TF:1
give/VB	TF:1
government/NN	TF:3
grows/NNS	TF:1
has/VBZ	TF:2
have/VB	TF:1
have/VBP	TF:2
held/VBN	TF:3
home/NN	TF:2
Home/NNP	TF:6
house/NN	TF:5
Howard/NNP	TF:3
Ian/NNP	TF:1
idea/NN	TF:2
implications/NNS	TF:1
impose/VB	TF:1
include/VBP	TF:1
insist/VBP	TF:1
intelligence/NN	TF:1
internment/NN	TF:1
involved/VBN	TF:1
is/VBZ	TF:5
issue/NN	TF:1
jail/NN	TF:1
judge/NN	TF:2
judges/NNS	TF:1
keep/VB	TF:1
keeping/VBG	TF:1
known/VBN	TF:1
laws/NNS	TF:2
Lib/NNP	TF:2
liberty/NN	TF:1
life/NN	TF:2
limitation/NN	TF:1
lives/NNS	TF:1
London/NNP	TF:1
lords/NNS	TF:1
making/VBG	TF:1
man/NN	TF:1
Mark/NNP	TF:1
martyrs/NN	TF:1
matter/NN	TF:1
meant/VBD	TF:1
measure/NN	TF:1
men/NNS	TF:1
Metropolitan/NNP	TF:1
Michael/NNP	TF:1
minister/NN	TF:1
ministers/NNS	TF:1
misgivings/NNS	TF:2
Monday/NNP	TF:1
move/VB	TF:1
Mr/NNP	TF:4
nationals/NNS	TF:2
New/NNP	TF:1
Oaten/NNP	TF:2
offences/NNS	TF:1
oppose/VBP	TF:2
Opposition/NN	TF:1
order/NN	TF:1
orders/NNS	TF:2
Organised/VBD	TF:1
part/NN	TF:1
party/NN	TF:2
people/NNS	TF:1
phone/NN	TF:1
phones/NNS	TF:1
plans/NNS	TF:3
Police/NNP	TF:2
politician/NN	TF:1
powers/NNS	TF:2
preference/NN	TF:1
presented/VBN	TF:1
principle/NN	TF:1
prison/NN	TF:1
Prison/NNP	TF:1
process/NN	TF:1
programme/NN	TF:1
promised/VBD	TF:1
proposals/NNS	TF:1
proposed/VBD	TF:1
prosecutions/NNS	TF:2
protecting/VBG	TF:1
put/VB	TF:1
put/VBN	TF:1
questioned/VBD	TF:1
Radio/NNP	TF:1
range/NN	TF:1
recruiting/NN	TF:1
rejected/VBN	TF:1
responsibility/NN	TF:1
rights/NNS	TF:2
risk/NN	TF:1
role/NN	TF:1
said/VBD	TF:8
say/NN	TF:1
say/VBP	TF:2
saying/VBG	TF:2
scrutiny/NN	TF:1
Secretary/NNP	TF:5
sergeant/NN	TF:1
Serious/NNP	TF:1
Sir/NNP	TF:1
situation/NN	TF:1
sources/NNS	TF:1
spokesman/NN	TF:1
surveillance/NN	TF:1
suspect/NN	TF:1
suspects/NNS	TF:4
tagging/NN	TF:1
tapping/VBG	TF:1
team/NN	TF:1
terror/NN	TF:5
terrorists/NNS	TF:1
think/VBP	TF:1
threat/NN	TF:1
told/VBD	TF:2
trial/NN	TF:6
UK/NNP	TF:3
use/NN	TF:1
used/VBN	TF:1
want/VB	TF:1
was/VBD	TF:2
way/NN	TF:2
week/NN	TF:1
were/VBD	TF:1

(politics71)
A/NNP	TF:1
abuse/NN	TF:1
abused/VBN	TF:1
Accounts/NNPS	TF:1
added/VBD	TF:1
application/NN	TF:3
applications/NNS	TF:2
are/VBP	TF:2
be/VB	TF:3
been/VBN	TF:2
being/VBG	TF:1
Beverley/NNP	TF:1
business/NN	TF:2
carried/VBD	TF:1
chairman/NN	TF:1
check/NN	TF:1
clearance/NN	TF:1
committee/NN	TF:1
Committee/NNP	TF:3
concerns/NNS	TF:1
consider/VB	TF:1
control/NN	TF:1
day/NN	TF:1
deal/VB	TF:1
decision/NN	TF:2
discussed/VBD	TF:1
dismiss/VB	TF:1
do/VB	TF:1
documents./NN	TF:1
Edward/NNP	TF:1
end/NN	TF:1
entered/VBN	TF:1
entrepreneurs/NNS	TF:1
equivalent/NN	TF:1
examination/NN	TF:1
expected/VBN	TF:2
feared/VBD	TF:1
found/VBD	TF:2
had/VBD	TF:5
have/VBP	TF:1
holders/NNS	TF:1
Home/NNP	TF:3
Hughes/NNP	TF:2
immigration/NN	TF:1
investigation/NN	TF:1
Investigations/NNS	TF:1
is/VBZ	TF:2
issued/VBN	TF:1
leave/VBP	TF:1
led/VBD	TF:1
Leigh/NNP	TF:2
look/VB	TF:1
making/NN	TF:1
market/NN	TF:1
members/NNS	TF:1
minister/NN	TF:1
minutes/NNS	TF:4
MPs/NNP	TF:2
Mr/NNP	TF:1
Ms/NNP	TF:1
Office/NNP	TF:3
officer/NN	TF:1
people/NNS	TF:1
placed/VBN	TF:1
post/NN	TF:1
pre-entry/NN	TF:2
Pressure/NN	TF:1
process/NN	TF:1
processing/NN	TF:2
Public/NNP	TF:1
removing/VBG	TF:1
replaced/VBN	TF:1
report/NN	TF:1
research/NN	TF:1
resignation/NN	TF:2
rule/VB	TF:1
said/VBD	TF:5
scandal/NN	TF:1
scheme/NN	TF:1
set/VBN	TF:1
spokesman/NN	TF:1
staff/NN	TF:4
stays/NNS	TF:1
supporting/VBG	TF:1
system/NN	TF:4
target/NN	TF:1
tension/NN	TF:1
tightened/VBN	TF:1
time/NN	TF:1
toughened/VBN	TF:1
UK/NNP	TF:2
vanish/VB	TF:1
visa/NN	TF:1
Visa/NNP	TF:2
visa/NNP	TF:1
visas/NN	TF:2
wake/NN	TF:1
want/VBP	TF:1
was/VBD	TF:2
worrying/VBG	TF:1
year/NN	TF:1

(politics72)
's/VBZ	TF:1
agreed/VBD	TF:1
agreement/NN	TF:1
amending/VBG	TF:1
amendment/NN	TF:3
amounting/VBG	TF:1
Andrew/NNP	TF:1
announced/VBD	TF:1
announcing/VBG	TF:1
anti-terror/NN	TF:1
are/VBP	TF:1
arrest/NN	TF:4
aspects/NNS	TF:1
bans/NNS	TF:1
BBC/NNP	TF:3
be/VB	TF:6
been/VBN	TF:3
being/VBG	TF:1
believe/VBP	TF:1
believed/VBD	TF:1
Bill/NN	TF:1
bill/NN	TF:5
Bill/NNP	TF:7
book/NN	TF:1
build/NN	TF:1
changes/NNS	TF:2
charges/NNS	TF:1
Charles/NNP	TF:1
Clarke/NNP	TF:6
colleagues/NNS	TF:1
Commons/NNP	TF:3
Commons/NNPS	TF:1
concessions/NNS	TF:4
confidence/NN	TF:1
consider/VB	TF:1
consideration/NN	TF:1
considered/VBN	TF:1
control/NN	TF:2
create/NN	TF:1
critics/NNS	TF:2
curfews/NNS	TF:1
cut/NN	TF:1
David/NNP	TF:1
Davies/NNP	TF:1
debate/NN	TF:2
debated/VBN	TF:1
decide/VB	TF:1
Democrats/NNPS	TF:1
desire/NN	TF:2
detain/VB	TF:1
doomed/VBN	TF:1
drawn-up/NN	TF:1
drop/VB	TF:1
editor/NN	TF:1
ensure/VB	TF:1
evidence/NN	TF:2
expect/VB	TF:1
expire/VBP	TF:1
extend/VB	TF:1
faces/VBZ	TF:1
fail/VB	TF:1
favour/NN	TF:2
get/VB	TF:1
goes/VBZ	TF:1
government/NN	TF:5
had/VBD	TF:3
has/VBZ	TF:1
have/VBP	TF:2
having/VBG	TF:1
home/NN	TF:1
house/NN	TF:4
House/NNP	TF:3
impose/VB	TF:1
imposed/VBN	TF:1
internet/NN	TF:1
introduce/VB	TF:1
is/VBZ	TF:5
judge/NN	TF:1
judges/NNS	TF:1
justice/NN	TF:1
key/VB	TF:1
Labour/NNP	TF:2
law/NN	TF:3
leader/NN	TF:1
Liberal/NNP	TF:1
Lord/NNP	TF:2
Lords/NNP	TF:4
Lords/NNPS	TF:1
lords/NNS	TF:1
Lords/NNS	TF:1
lost/VBN	TF:1
made/VBN	TF:2
majority/NN	TF:2
make/VB	TF:2
March/NNP	TF:1
Mark/NNP	TF:1
Marr/NNP	TF:1
ministers/NNS	TF:2
miscarriages/NNS	TF:1
Monday/NNP	TF:2
movement/NN	TF:1
MPs/NNP	TF:3
Mr/NNP	TF:5
need/VBP	TF:1
News/NNP	TF:2
night/NN	TF:1
Oaten/NNP	TF:1
offer/VB	TF:1
opposition/NN	TF:1
order/NN	TF:1
orders/NNS	TF:2
Parliament/NNP	TF:1
pass/VB	TF:1
peers/NNS	TF:1
plans/NNS	TF:1
politicians/NNS	TF:1
power/NN	TF:1
powers/NNS	TF:2
prepare/VB	TF:1
Prevention/NNP	TF:1
proposals/NNS	TF:2
proposed/VBN	TF:1
proposes/VBZ	TF:1
Radio/NNP	TF:1
rebels/NNS	TF:1
reduced/VBN	TF:1
rejected/VBN	TF:1
replace/VB	TF:1
rescue/VB	TF:1
result/VB	TF:1
rethink/VB	TF:1
rewriting/NN	TF:1
ruled/VBN	TF:1
rush/VB	TF:1
safeguards/NNS	TF:1
said/VBD	TF:7
satisfy/VB	TF:1
saw/VBD	TF:1
says/VBZ	TF:1
scope/NN	TF:1
secretary/NN	TF:1
secure/VB	TF:1
showed/VBD	TF:1
sides/NNS	TF:1
Speaking/VBG	TF:1
statute/NN	TF:1
Strathclyde/NNP	TF:2
support/NN	TF:1
suspects/NNS	TF:1
suspects/VBZ	TF:1
tagging/VBG	TF:1
telephone/NN	TF:1
terror/NN	TF:2
Terrorism/NNP	TF:1
think/VBP	TF:2
Today/NN	TF:1
told/VBD	TF:2
Tory/NNP	TF:1
trial/NN	TF:2
trouble/NN	TF:1
trying/VBG	TF:1
Tuesday/NNP	TF:1
unravel/VB	TF:1
unravelling/VBG	TF:1
use/NN	TF:2
vote/NN	TF:2
voted/VBD	TF:2
wants/VBZ	TF:1
warned/VBD	TF:1
was/VBD	TF:3
win/VB	TF:1
won/VBD	TF:1
yesterday/NN	TF:1

(politics73)
act/NN	TF:1
Act/NNP	TF:1
added/VBD	TF:2
agreed/VBD	TF:2
Alloway/NNP	TF:1
are/VBP	TF:3
argued/VBD	TF:1
back/VB	TF:1
banning/VBG	TF:1
be/VB	TF:2
been/VBN	TF:1
bill/NN	TF:3
Bill/NNP	TF:1
Bishop/NNP	TF:1
Campbell/NNP	TF:1
Catholics/NNPS	TF:2
centuries/NNS	TF:1
Chancellor/NNP	TF:1
change/NN	TF:1
change/VB	TF:1
changes/NNS	TF:1
Church/NN	TF:1
Commons/NNPS	TF:1
country/NN	TF:2
Crown/NNP	TF:2
debate/NN	TF:1
did/VBD	TF:1
discrimination/NN	TF:3
do/VBP	TF:2
Dubs/NNP	TF:4
effects/NNS	TF:1
ended/VBN	TF:1
England/NNP	TF:1
faith/NN	TF:1
Falconer/NNP	TF:2
Family/NNP	TF:2
forever/VB	TF:1
form/NN	TF:1
forms/NNS	TF:1
future/NN	TF:1
gender/NN	TF:1
give/VB	TF:1
government/NN	TF:2
governs/VBZ	TF:1
grounds/NNS	TF:1
had/VBD	TF:1
has/VBZ	TF:1
have/VB	TF:2
have/VBP	TF:1
heirs/NNS	TF:2
House/NNP	TF:1
including/VBG	TF:1
is/VBZ	TF:5
issues/NNS	TF:2
Labour/NNP	TF:2
legislation/NN	TF:2
line/NN	TF:1
Lord/NNP	TF:8
Lords/NNPS	TF:1
males/NNS	TF:1
marrying/VBG	TF:1
matter/NN	TF:1
member/NN	TF:1
members/NNS	TF:2
Michael/NNP	TF:1
minister/NN	TF:1
monarchy/NN	TF:2
moved/VBN	TF:1
MPs/NNP	TF:1
opponents/NNS	TF:1
oppose/VB	TF:1
opposed/VBN	TF:2
passed/VBN	TF:1
peer/NN	TF:2
peers/NNS	TF:2
Prince/NNP	TF:1
proposals/NNS	TF:1
proposed/VBN	TF:1
purposes/NNS	TF:1
raised/VBD	TF:1
raising/VBG	TF:1
reading/NN	TF:1
refused/VBD	TF:1
remove/VB	TF:1
Rev/NNP	TF:2
right/NN	TF:1
rights/NNS	TF:1
Roman/NNP	TF:1
Royal/NNP	TF:2
Royal/VB	TF:1
Rt/NNP	TF:2
rule/VB	TF:1
said/VBD	TF:5
say/VBP	TF:1
saying/VBG	TF:1
Scott-Joynt/NNP	TF:2
separate/VB	TF:1
Settlement/NNP	TF:1
shake-up/NN	TF:1
sisters/NNS	TF:1
situation/NN	TF:1
stage/NN	TF:1
state/NN	TF:2
succeed/VB	TF:2
succession/NN	TF:3
Succession/NN	TF:1
symbolise/VB	TF:1
things/NNS	TF:1
think/VB	TF:1
throne/NN	TF:1
times/NNS	TF:1
tinkered/VBN	TF:1
told/VBD	TF:1
torn/VBN	TF:1
Tory/NNP	TF:1
unaffected/VBN	TF:1
undertaking/NN	TF:1
urge/VB	TF:1
urged/VBD	TF:1
values/NNS	TF:2
Wales/NNP	TF:1
want/VB	TF:2
was/VBD	TF:3
were/VBD	TF:3
Winchester/NNP	TF:1
wish/VBP	TF:1
withdraw/VB	TF:1
withdrawn/VBN	TF:1

(politics74)
A/NNP	TF:1
activists/NNS	TF:1
Agent/NNP	TF:1
aggravated/VBN	TF:1
area/NN	TF:1
arrested/VBD	TF:1
arrested/VBN	TF:8
bail/NN	TF:2
BBC/NNP	TF:2
be/VB	TF:1
been/VBN	TF:3
BNP/NNP	TF:4
Brighton/NNP	TF:1
Burnley/NNP	TF:1
chairman/NN	TF:1
charge/NN	TF:1
commit/VB	TF:4
confirmed/VBD	TF:1
connection/NN	TF:1
conspiracy/NN	TF:2
damage/NN	TF:2
detained/VBN	TF:1
documentary/NN	TF:3
featured/VBD	TF:1
firearm/NN	TF:1
following/VBG	TF:3
footage/NN	TF:1
founding/VBG	TF:1
freed/VBN	TF:1
Griffin/NNP	TF:3
had/VBD	TF:2
has/VBZ	TF:1
hatred/VBN	TF:2
have/VBP	TF:1
held/VBN	TF:1
incitement/NN	TF:2
inquiry/NN	TF:1
is/VBZ	TF:1
John/NNP	TF:1
July/NNP	TF:1
Keighley/NNP	TF:1
Lancashire/NNP	TF:1
leader/NN	TF:2
Leicester/NNP	TF:2
made/VBD	TF:1
man/NN	TF:4
men/NNS	TF:3
Monday/NNP	TF:1
morning/NN	TF:1
Mr/NNP	TF:2
National/NNP	TF:1
Nick/NNP	TF:2
offences/NNS	TF:1
order/NN	TF:1
part/NN	TF:1
party/NN	TF:1
Party/NNP	TF:1
police/NN	TF:1
police/NNS	TF:2
possession/NN	TF:1
released/VBN	TF:1
said/VBD	TF:2
screening/NN	TF:1
Secret/NNP	TF:1
September/NNP	TF:1
Seven/NNP	TF:1
speech/NN	TF:1
spokesman/NN	TF:1
spokesperson/NN	TF:1
Sunday/NNP	TF:1
suspected/VBN	TF:1
suspicion/NN	TF:3
Tuesday/NNP	TF:1
Tyndall/NNP	TF:2
was/VBD	TF:5
were/VBD	TF:1
West/NNP	TF:2
Yorkshire/NNP	TF:2

(politics75)
's/VBZ	TF:7
anything/NN	TF:1
apologise/VB	TF:5
apologised/VBD	TF:2
apology/NN	TF:1
article/NN	TF:3
asked/VBD	TF:1
attempt/NN	TF:1
attributed/VBD	TF:1
BBC/NNP	TF:1
be/VB	TF:2
been/VBN	TF:3
Bigley/NNP	TF:2
Blair/NNP	TF:3
blame/NN	TF:1
Boris/NNP	TF:2
butt/VB	TF:1
camp/NN	TF:1
circumstances/NNS	TF:1
claimed/VBD	TF:1
comment/NN	TF:1
comments/NNS	TF:1
concentration/NN	TF:1
crass/NN	TF:1
curry/VB	TF:1
death/NN	TF:2
did/VBD	TF:1
died/VBD	TF:1
disaster/NN	TF:1
disillusioned/VBN	TF:1
dispute/NN	TF:1
do/VBP	TF:3
does/VBZ	TF:1
drunken/VB	TF:1
editor/NN	TF:1
edits/VBZ	TF:1
Evening/NNP	TF:2
fans/NNS	TF:1
favour/NN	TF:1
feeling/NN	TF:1
felt/VBD	TF:1
football/NN	TF:1
forced/VBN	TF:1
game/NN	TF:1
get/VB	TF:1
get/VBP	TF:1
got/VBD	TF:2
grieving/VBG	TF:2
guard/NN	TF:1
guns/NNS	TF:2
has/VBZ	TF:3
have/VB	TF:1
Henley-on-Thames/NNP	TF:1
Hillsborough/NNP	TF:1
hostage/NN	TF:1
insisted/VBN	TF:1
intervention/NN	TF:1
involved/VBN	TF:1
is/VBZ	TF:2
Johnson/NNP	TF:6
journalist/NN	TF:3
journalists/NNS	TF:1
Ken/NNP	TF:5
Labour/NNP	TF:3
language/NN	TF:1
Later/NNP	TF:1
leader/NN	TF:1
likened/VBD	TF:1
Liverpool/NNP	TF:2
Liverpudlians/NNPS	TF:2
Livingstone/NNP	TF:5
London/NNP	TF:1
lot/NN	TF:1
magazine/NN	TF:2
mayor/NN	TF:2
minister/NN	TF:3
MP/NNP	TF:2
Mr/NNP	TF:11
Muslim/NNP	TF:1
Nazi/NNP	TF:1
October/NNP	TF:1
opposes/VBZ	TF:1
Oxfordshire/NNP	TF:1
perpetuating/VBG	TF:1
politics/NNS	TF:1
programme/NN	TF:1
Radio/NNP	TF:1
read/VBP	TF:1
reassure/VB	TF:2
remarks/NNS	TF:1
reporter/NN	TF:2
row/NN	TF:2
said/VBD	TF:8
say/VB	TF:3
says/VBZ	TF:2
see/VB	TF:1
seems/VBZ	TF:1
sorry/NN	TF:3
Spectator/NNP	TF:1
Standard/NNP	TF:2
standing/VBG	TF:1
status/NN	TF:1
stereotype/NN	TF:1
stick/VB	TF:2
suggested/VBD	TF:1
suspected/VBD	TF:1
things/NNS	TF:2
think/VB	TF:4
think/VBP	TF:1
time/NN	TF:3
Today/NN	TF:2
told/VBD	TF:2
Tony/NNP	TF:1
Tory/NNP	TF:1
trying/VBG	TF:2
victim/NN	TF:1
voters/NNS	TF:3
wallowing/VBG	TF:1
war/NN	TF:1
was/VBD	TF:6
way/NN	TF:1
week/NN	TF:1
were/VBD	TF:4
year/NN	TF:1

(politics76)
%/NN	TF:1
A/NNP	TF:2
A400M/NNP	TF:1
according/VBG	TF:1
acquisition/NN	TF:2
Adams/NNP	TF:1
added/VBD	TF:1
Agency/NNP	TF:3
aircraft/NN	TF:2
amount/NN	TF:1
amounted/VBD	TF:1
applied/VBN	TF:1
assessment/NN	TF:1
attacks/NNS	TF:1
Audit/NNP	TF:1
Bach/NNP	TF:1
BBC/NNP	TF:2
be/VB	TF:1
been/VBN	TF:2
being/VBG	TF:1
Bourn/NNP	TF:1
bulk/NN	TF:1
buying/VBG	TF:1
C-17/NNP	TF:1
contain/VB	TF:1
correspondent/NN	TF:3
cost/NN	TF:3
costs/NNS	TF:2
covered/VBN	TF:1
criticised/VBN	TF:1
cycle/NN	TF:1
defence/NN	TF:5
Defence/NNP	TF:5
delay/NN	TF:1
delays/NNS	TF:3
Destroyer/NNP	TF:1
disappointed/VBN	TF:1
equipment/NN	TF:2
Eurofighter/NNP	TF:1
evidence/NN	TF:1
expectations/NNS	TF:1
expected/VBN	TF:1
expose/VB	TF:1
fact/NN	TF:1
Fighter/NNP	TF:1
figures/NNS	TF:1
findings/NNS	TF:1
Foe/NNP	TF:1
follow/VBP	TF:1
found/VBD	TF:1
Friend/NNP	TF:1
growing/VBG	TF:1
had/VBD	TF:3
has/VBZ	TF:2
have/VBP	TF:1
head/NN	TF:1
Identification/NNP	TF:1
improved/VBN	TF:1
improving/VBG	TF:1
including/VBG	TF:1
increases/NNS	TF:1
insisted/VBD	TF:1
introduction/NN	TF:1
is/VBZ	TF:2
issued/VBN	TF:1
John/NNP	TF:1
Joint/NNP	TF:1
known/VBN	TF:1
launched/VBN	TF:1
learned/VBN	TF:1
legacy/NN	TF:1
lessons/NNS	TF:1
lift/NN	TF:1
Lord/NNP	TF:1
Minister/NNP	TF:1
Ministry/NNP	TF:1
MoD/NNP	TF:2
months/NNS	TF:3
NAO/NNP	TF:3
National/NNP	TF:1
Nimrod/NNP	TF:1
Office/NNP	TF:1
official/NN	TF:2
overspend/NN	TF:1
Paul/NNP	TF:1
performance/NN	TF:1
performances/NNS	TF:1
phase/NN	TF:1
planned/VBN	TF:1
policy/NN	TF:1
principles/NNS	TF:1
problems/NNS	TF:3
Procurement/NNP	TF:4
project/NN	TF:1
projects/NNS	TF:8
reach/VB	TF:1
reflected/VBD	TF:1
Report/NN	TF:1
report/NN	TF:4
reports/NNS	TF:1
resources/NNS	TF:1
risen/VBN	TF:1
rising/VBG	TF:1
said/VBD	TF:5
says/VBZ	TF:3
scheme/NN	TF:2
showed/VBD	TF:2
showing/VBG	TF:2
shown/VBN	TF:1
SIFF/NNP	TF:1
Sir/NNP	TF:1
soaring/VBG	TF:1
speaking/VBG	TF:1
spending/NN	TF:1
spending/VBG	TF:1
spent/VBN	TF:1
start/NN	TF:1
Strike/NNP	TF:1
string/NN	TF:1
Successor/NNP	TF:1
super/NN	TF:1
surprises/NNS	TF:1
takes/VBZ	TF:1
tanker/NN	TF:1
tendencies/NNS	TF:1
time/NN	TF:3
told/VBD	TF:1
total/NN	TF:1
traced/VBN	TF:1
trying/VBG	TF:1
turn/VB	TF:1
Turning/VBG	TF:1
Type/NNP	TF:1
undertaken/VBN	TF:1
was/VBD	TF:6
were/VBD	TF:5
work/NN	TF:1
worrying/NN	TF:1
year/NN	TF:3
years/NNS	TF:1
£1.7bn/NN	TF:1
£3.1bn/NNP	TF:1
£50bn/NNP	TF:1

(politics77)
accountancy/NN	TF:1
Aidan/NNP	TF:1
allow/VB	TF:1
announced/VBD	TF:1
announced/VBN	TF:1
announcement/NN	TF:1
battleground/NN	TF:1
be/VB	TF:6
Bill/NNP	TF:2
Brown/NNP	TF:4
Budget/NNP	TF:7
Budgets/NNS	TF:1
called/VBN	TF:1
came/VBD	TF:1
cases/NNS	TF:1
chancellor/NN	TF:2
Chancellor/NNP	TF:1
collecting/VBG	TF:1
Commons/NNPS	TF:2
continue/VB	TF:1
cut/VBN	TF:1
date/NN	TF:2
days/NNS	TF:1
deliver/VB	TF:1
E/NNP	TF:1
economy/NN	TF:1
election/NN	TF:5
Election/NNP	TF:1
elections/NNS	TF:1
Ernst/NNP	TF:1
event/NN	TF:1
expected/VBN	TF:1
Finance/NNP	TF:2
firm/NN	TF:1
focus/VB	TF:1
General/NNP	TF:1
given/VBN	TF:1
GMT/NNP	TF:1
Gordon/NNP	TF:1
government/NN	TF:1
Government/NNP	TF:1
has/VBZ	TF:1
have/VB	TF:1
head/NN	TF:1
House/NNP	TF:1
increased/VBN	TF:1
is/VBZ	TF:3
Labour/NNP	TF:2
March/NNP	TF:2
May/NNP	TF:2
measures/NNS	TF:1
Minister/NNP	TF:1
month/NN	TF:1
Mr/NNP	TF:2
Next/NNP	TF:1
O'Carroll/NNP	TF:1
office/NN	TF:1
outlines/VBZ	TF:1
Parliament/NNP	TF:1
politics/NNS	TF:1
power/NN	TF:1
predictions/NNS	TF:1
Prime/NNP	TF:1
put/VB	TF:1
question/NN	TF:1
requirements/NNS	TF:1
result/NN	TF:1
returned/VBN	TF:1
revenue/NN	TF:1
rushed/VBN	TF:1
said/VBD	TF:1
secures/VBZ	TF:1
set/VB	TF:1
spending/NN	TF:1
statement/NN	TF:1
support/NN	TF:1
tax/NN	TF:2
taxation/NN	TF:1
taxes/NNS	TF:2
term/NN	TF:1
time/NN	TF:1
Treasury/NNP	TF:1
UK/NNP	TF:1
urged/VBD	TF:1
Wednesday/NNP	TF:1
were/VBD	TF:3
Y/NNP	TF:1
Young/NNP	TF:1

(politics78)
's/VBZ	TF:1
[/NN	TF:1
]/NNP	TF:1
abide/VB	TF:1
according/VBG	TF:1
account/NN	TF:1
Act/NNP	TF:1
act/VB	TF:1
addressing/VBG	TF:1
adults/NNS	TF:1
agencies/NNS	TF:1
agreement/NN	TF:1
aims/VBZ	TF:1
alarm/NN	TF:1
Albania/NNP	TF:5
amounts/NNS	TF:1
Andrew/NNP	TF:1
announced/VBN	TF:1
apply/VB	TF:1
are/VBP	TF:7
arrangements/NNS	TF:1
arrived/VBN	TF:1
assessment/NN	TF:1
assessments/NNS	TF:1
asylum/NN	TF:5
Asylum/NNP	TF:1
authorities/NNS	TF:1
basis/NN	TF:1
be/VB	TF:10
become/VBP	TF:1
been/VBN	TF:4
believe/VB	TF:1
believe/VBP	TF:1
believed/VBN	TF:1
bodies/NNS	TF:1
Brownlees/NNP	TF:1
care/NN	TF:4
Care/NNP	TF:1
case/NN	TF:2
charities/NNS	TF:1
child/NN	TF:7
Children/NNP	TF:3
children/NNS	TF:17
choice/NN	TF:1
chosen/NN	TF:1
claims/NNS	TF:2
communities/NNS	TF:2
concerns/NNS	TF:2
confirmation/NN	TF:1
countries/NNS	TF:4
country/NN	TF:1
crime/NN	TF:1
decision/NN	TF:1
decisions/NNS	TF:2
